02887583-8705-4938-80bb-406732cbe1e5,6218bd63-3845-434a-9a41-37b3cf0fdaf6,1,queue,显示顺序,显示顺序,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,10,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 19:35:58.3603084 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-04 22:10:58.5643533 +08:00,0x00000000022B7BEB
029846ad-97f6-4fd4-a2d7-9515edc5c4f9,6e063aba-7fd9-44ee-b30d-804daab02948,1,keywords,关键词,关键词,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,7,47c0bf38-8e92-43ea-8cfe-e3a7a7991e17,2019-03-21 14:26:52.8566462 +08:00,47c0bf38-8e92-43ea-8cfe-e3a7a7991e17,2019-03-24 14:07:58.7513858 +08:00,0x00000000022BE0C3
029cf054-10c4-428b-8c35-ecb5f3f2c842,fa1332f8-b592-4b7b-90e6-2ec71e03690c,1,siteId,站点,站点,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,2,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-07 11:24:09.8666238 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-07 11:28:50.0402552 +08:00,0x00000000022FD557
02a2923d-cf71-48ec-904c-d8c8fac49af0,82c4f5f6-2a39-40c5-be35-5edb82b7dec6,1,name,文件名称,文件名称,nvarchar,200,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,7,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-02-10 12:28:40.2212493 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-02-10 12:32:11.4759941 +08:00,0x00000000000DDF1D
02ac6a87-a089-42ca-baaa-faf2497c2352,24dab026-0619-4647-b97c-63d69689b8f7,1,type,文件类型,文件类型,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,3,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 14:59:27.1832568 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 16:05:47.2324935 +08:00,0x00000000022FCEBB
02b08381-0396-4023-a2c2-4a087c5fef62,2f4f7c23-e491-4b4b-90d5-3c732a4929d7,1,dimension3,标签,标签,varchar,60,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,25,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 14:33:44.8527714 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 15:54:44.6136716 +08:00,0x00000000022FCE8B
02b34def-677a-4726-b5e8-e8515b037911,d3938bf8-a2c7-4e6e-bbcc-3b73f064977a,1,bit4,bit4,bit4,bit,1,0,1,1,0,NULL,NULL,NULL,3,NULL,1,0,60,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 12:39:06.5679469 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 12:46:31.8767749 +08:00,0x00000000001AF64D
02c08cf0-6b63-49b1-97ee-468730dbfd8e,ab52cd17-e597-4c87-a26c-f72ef9c6aeb9,1,int4,int4,int4,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,18,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 11:33:56.2859736 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 14:03:40.1353353 +08:00,0x00000000022FD1BA
02d2af8d-2fce-4a75-bad8-d7e4090444ec,f1a8226d-e9dd-449d-bcc1-ed3334f2375f,0,modifyUser,修改人,修改人,varchar,36,0,1,1,0,NULL,NULL,dbo.springHrUser_GetName(modifyUser),2,NULL,1,1,80,NULL,1,1,-1,NULL,14,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-18 11:49:50.5794141 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-07 22:48:16.3285291 +08:00,0x00000000001AEFF4
02f92abc-e30f-469b-a176-5b68403ee354,16ef750c-dcb0-4363-9596-6b0b26d3f2e2,1,modifyTime,修改时间,修改时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,2,NULL,1,1,60,NULL,1,1,-1,NULL,23,,2012-09-27 17:00:29.3819806 +08:00,,2012-11-07 09:00:27.5614732 +08:00,0x0000000000000856
02fe5e2a-aab3-473a-be22-350175a406e3,16fb67b6-0f59-409a-8232-2bf7bce5e09e,1,sId,sId,sId,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 19:51:48.6688828 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-04 22:16:32.5214453 +08:00,0x00000000022B7CC0
